expiry_code,strike,cp,oi,data_date
202609,53200,C,10,2026-09-08
202609,53200,P,0,2026-09-08
202609,53300,C,34,2026-09-08
202609,53300,P,0,2026-09-08
202609,53400,C,7,2026-09-08
202609,53400,P,0,2026-09-08
202609,53500,C,105,2026-09-08
202609,53500,P,0,2026-09-08
202609,53600,C,5,2026-09-08
202609,53600,P,0,2026-09-08
202609,53700,C,21,2026-09-08
202609,53700,P,0,2026-09-08
202609,53800,C,12,2026-09-08
202609,53800,P,0,2026-09-08
202609,53900,C,22,2026-09-08
202609,53900,P,0,2026-09-08
202609,54000,C,183,2026-09-08
202609,54000,P,1,2026-09-08
202609,54100,C,28,2026-09-08
202609,54100,P,0,2026-09-08
202609,54200,C,31,2026-09-08
202609,54200,P,0,2026-09-08
202609,54300,C,24,2026-09-08
202609,54300,P,0,2026-09-08
202609,54400,C,27,2026-09-08
202609,54400,P,0,2026-09-08
202609,54500,C,134,2026-09-08
202609,54500,P,0,2026-09-08
202609,54600,C,48,2026-09-08
202609,54600,P,0,2026-09-08
202609,54700,C,42,2026-09-08
202609,54700,P,0,2026-09-08
202609,54800,C,26,2026-09-08
202609,54800,P,0,2026-09-08
202609,54900,C,9,2026-09-08
202609,54900,P,0,2026-09-08
202609,55000,C,335,2026-09-08
202609,55000,P,1,2026-09-08
202609,55200,C,9,2026-09-08
202609,55200,P,0,2026-09-08
202609,55400,C,33,2026-09-08
202609,55400,P,176,2026-09-08
202609,55600,C,19,2026-09-08
202609,55600,P,0,2026-09-08
202609,55800,C,912,2026-09-08
202609,55800,P,0,2026-09-08
202610,33900,C,0,2026-09-08
202610,33900,P,210,2026-09-08
202610,34000,C,0,2026-09-08
202610,34000,P,33,2026-09-08
202610,34100,C,0,2026-09-08
202610,34100,P,9,2026-09-08
202610,34200,C,0,2026-09-08
202610,34200,P,4,2026-09-08
202610,34300,C,0,2026-09-08
202610,34300,P,0,2026-09-08
202610,34400,C,0,2026-09-08
202610,34400,P,3,2026-09-08
202610,34500,C,0,2026-09-08
202610,34500,P,24,2026-09-08
202610,34600,C,0,2026-09-08
202610,34600,P,8,2026-09-08
202610,34700,C,0,2026-09-08
202610,34700,P,0,2026-09-08
202610,34800,C,0,2026-09-08
202610,34800,P,6,2026-09-08
202610,34900,C,0,2026-09-08
202610,34900,P,2,2026-09-08
202610,35000,C,0,2026-09-08
202610,35000,P,123,2026-09-08
202610,35100,C,0,2026-09-08
202610,35100,P,11,2026-09-08
202610,35200,C,0,2026-09-08
202610,35200,P,8,2026-09-08
202610,35300,C,0,2026-09-08
202610,35300,P,20,2026-09-08
202610,35400,C,0,2026-09-08
202610,35400,P,10,2026-09-08
202610,35500,C,0,2026-09-08
202610,35500,P,39,2026-09-08
202610,35600,C,0,2026-09-08
202610,35600,P,16,2026-09-08
202610,35700,C,0,2026-09-08
202610,35700,P,10,2026-09-08
202610,35800,C,0,2026-09-08
202610,35800,P,6,2026-09-08
202610,35900,C,0,2026-09-08
202610,35900,P,4,2026-09-08
202610,36000,C,0,2026-09-08
202610,36000,P,56,2026-09-08
202610,36100,C,0,2026-09-08
202610,36100,P,2,2026-09-08
202610,36200,C,0,2026-09-08
202610,36200,P,12,2026-09-08
202610,36300,C,0,2026-09-08
202610,36300,P,2,2026-09-08
202610,36400,C,0,2026-09-08
202610,36400,P,32,2026-09-08
202610,36500,C,0,2026-09-08
202610,36500,P,21,2026-09-08
202610,36600,C,0,2026-09-08
202610,36600,P,20,2026-09-08
202610,36700,C,0,2026-09-08
202610,36700,P,2,2026-09-08
202610,36800,C,0,2026-09-08
202610,36800,P,6,2026-09-08
202610,36900,C,0,2026-09-08
202610,36900,P,15,2026-09-08
202610,37000,C,0,2026-09-08
202610,37000,P,86,2026-09-08
202610,37100,C,0,2026-09-08
202610,37100,P,18,2026-09-08
202610,37200,C,0,2026-09-08
202610,37200,P,34,2026-09-08
202610,37300,C,0,2026-09-08
202610,37300,P,3,2026-09-08
202610,37400,C,0,2026-09-08
202610,37400,P,13,2026-09-08
202610,37500,C,0,2026-09-08
202610,37500,P,28,2026-09-08
202610,37600,C,0,2026-09-08
202610,37600,P,8,2026-09-08
202610,37700,C,0,2026-09-08
202610,37700,P,20,2026-09-08
202610,37800,C,0,2026-09-08
202610,37800,P,5,2026-09-08
202610,37900,C,0,2026-09-08
202610,37900,P,56,2026-09-08
202610,38000,C,0,2026-09-08
202610,38000,P,98,2026-09-08
202610,38100,C,0,2026-09-08
202610,38100,P,41,2026-09-08
202610,38200,C,0,2026-09-08
202610,38200,P,3,2026-09-08
202610,38300,C,0,2026-09-08
202610,38300,P,0,2026-09-08
202610,38400,C,0,2026-09-08
202610,38400,P,2,2026-09-08
202610,38500,C,0,2026-09-08
202610,38500,P,64,2026-09-08
202610,38600,C,0,2026-09-08
202610,38600,P,7,2026-09-08
202610,38700,C,0,2026-09-08
202610,38700,P,8,2026-09-08
202610,38800,C,0,2026-09-08
202610,38800,P,6,2026-09-08
202610,38900,C,0,2026-09-08
202610,38900,P,10,2026-09-08
202610,39000,C,0,2026-09-08
202610,39000,P,113,2026-09-08
202610,39100,C,0,2026-09-08
202610,39100,P,3,2026-09-08
202610,39200,C,0,2026-09-08
202610,39200,P,4,2026-09-08
202610,39300,C,0,2026-09-08
202610,39300,P,3,2026-09-08
202610,39400,C,0,2026-09-08
202610,39400,P,35,2026-09-08
202610,39500,C,0,2026-09-08
202610,39500,P,35,2026-09-08
202610,39600,C,0,2026-09-08
202610,39600,P,7,2026-09-08
202610,39700,C,0,2026-09-08
202610,39700,P,3,2026-09-08
202610,39800,C,0,2026-09-08
202610,39800,P,6,2026-09-08
202610,39900,C,3,2026-09-08
202610,39900,P,12,2026-09-08
202610,40000,C,0,2026-09-08
202610,40000,P,361,2026-09-08
202610,40100,C,0,2026-09-08
202610,40100,P,13,2026-09-08
202610,40200,C,0,2026-09-08
202610,40200,P,14,2026-09-08
202610,40300,C,0,2026-09-08
202610,40300,P,11,2026-09-08
202610,40400,C,0,2026-09-08
202610,40400,P,10,2026-09-08
202610,40500,C,0,2026-09-08
202610,40500,P,25,2026-09-08
202610,40600,C,0,2026-09-08
202610,40600,P,22,2026-09-08
202610,40700,C,0,2026-09-08
202610,40700,P,4,2026-09-08
202610,40800,C,1,2026-09-08
202610,40800,P,3,2026-09-08
202610,40900,C,0,2026-09-08
202610,40900,P,9,2026-09-08
202610,41000,C,0,2026-09-08
202610,41000,P,145,2026-09-08
202610,41100,C,0,2026-09-08
202610,41100,P,6,2026-09-08
202610,41200,C,0,2026-09-08
202610,41200,P,10,2026-09-08
202610,41300,C,0,2026-09-08
202610,41300,P,29,2026-09-08
202610,41400,C,0,2026-09-08
202610,41400,P,4,2026-09-08
202610,41500,C,0,2026-09-08
202610,41500,P,31,2026-09-08
202610,41600,C,1,2026-09-08
202610,41600,P,10,2026-09-08
202610,41700,C,0,2026-09-08
202610,41700,P,8,2026-09-08
202610,41800,C,0,2026-09-08
202610,41800,P,18,2026-09-08
202610,41900,C,0,2026-09-08
202610,41900,P,5,2026-09-08
202610,42000,C,0,2026-09-08
202610,42000,P,126,2026-09-08
202610,42100,C,0,2026-09-08
202610,42100,P,1,2026-09-08
202610,42200,C,2,2026-09-08
202610,42200,P,10,2026-09-08
202610,42300,C,0,2026-09-08
202610,42300,P,13,2026-09-08
202610,42400,C,2,2026-09-08
202610,42400,P,4,2026-09-08
202610,42500,C,0,2026-09-08
202610,42500,P,96,2026-09-08
202610,42600,C,0,2026-09-08
202610,42600,P,23,2026-09-08
202610,42700,C,0,2026-09-08
202610,42700,P,11,2026-09-08
202610,42800,C,0,2026-09-08
202610,42800,P,5,2026-09-08
202610,42900,C,0,2026-09-08
202610,42900,P,2,2026-09-08
202610,43000,C,1,2026-09-08
202610,43000,P,231,2026-09-08
202610,43100,C,0,2026-09-08
202610,43100,P,12,2026-09-08
202610,43200,C,0,2026-09-08
202610,43200,P,36,2026-09-08
202610,43300,C,0,2026-09-08
202610,43300,P,6,2026-09-08
202610,43400,C,0,2026-09-08
202610,43400,P,6,2026-09-08
202610,43500,C,0,2026-09-08
202610,43500,P,197,2026-09-08
202610,43600,C,1,2026-09-08
202610,43600,P,19,2026-09-08
202610,43700,C,1,2026-09-08
202610,43700,P,47,2026-09-08
202610,43800,C,3,2026-09-08
202610,43800,P,20,2026-09-08
202610,43900,C,1,2026-09-08
202610,43900,P,56,2026-09-08
202610,44000,C,6,2026-09-08
202610,44000,P,386,2026-09-08
202610,44100,C,1,2026-09-08
202610,44100,P,46,2026-09-08
202610,44200,C,0,2026-09-08
202610,44200,P,8,2026-09-08
202610,44300,C,0,2026-09-08
202610,44300,P,11,2026-09-08
202610,44400,C,4,2026-09-08
202610,44400,P,25,2026-09-08
202610,44500,C,1,2026-09-08
202610,44500,P,45,2026-09-08
202610,44600,C,0,2026-09-08
202610,44600,P,63,2026-09-08
202610,44700,C,9,2026-09-08
202610,44700,P,13,2026-09-08
202610,44800,C,133,2026-09-08
202610,44800,P,70,2026-09-08
202610,44900,C,0,2026-09-08
202610,44900,P,38,2026-09-08
202610,45000,C,5,2026-09-08
202610,45000,P,119,2026-09-08
202610,45100,C,2,2026-09-08
202610,45100,P,22,2026-09-08
202610,45200,C,1,2026-09-08
202610,45200,P,9,2026-09-08
202610,45300,C,1,2026-09-08
202610,45300,P,4,2026-09-08
202610,45400,C,1,2026-09-08
202610,45400,P,20,2026-09-08
202610,45500,C,8,2026-09-08
202610,45500,P,45,2026-09-08
202610,45600,C,3,2026-09-08
202610,45600,P,20,2026-09-08
202610,45700,C,15,2026-09-08
202610,45700,P,20,2026-09-08
202610,45800,C,39,2026-09-08
202610,45800,P,32,2026-09-08
202610,45900,C,15,2026-09-08
202610,45900,P,40,2026-09-08
202610,46000,C,24,2026-09-08
202610,46000,P,79,2026-09-08
202610,46100,C,46,2026-09-08
202610,46100,P,25,2026-09-08
202610,46200,C,7,2026-09-08
202610,46200,P,23,2026-09-08
202610,46300,C,38,2026-09-08
202610,46300,P,15,2026-09-08
202610,46400,C,8,2026-09-08
202610,46400,P,6,2026-09-08
202610,46500,C,21,2026-09-08
202610,46500,P,129,2026-09-08
202610,46600,C,55,2026-09-08
202610,46600,P,3,2026-09-08
202610,46700,C,31,2026-09-08
202610,46700,P,6,2026-09-08
202610,46800,C,10,2026-09-08
202610,46800,P,2,2026-09-08
202610,46900,C,15,2026-09-08
202610,46900,P,1,2026-09-08
202610,47000,C,253,2026-09-08
202610,47000,P,69,2026-09-08
202610,47100,C,15,2026-09-08
202610,47100,P,1,2026-09-08
202610,47200,C,19,2026-09-08
202610,47200,P,4,2026-09-08
202610,47300,C,23,2026-09-08
202610,47300,P,12,2026-09-08
202610,47400,C,16,2026-09-08
202610,47400,P,10,2026-09-08
202610,47500,C,114,2026-09-08
202610,47500,P,13,2026-09-08
202610,47600,C,17,2026-09-08
202610,47600,P,24,2026-09-08
202610,47700,C,34,2026-09-08
202610,47700,P,6,2026-09-08
202610,47800,C,16,2026-09-08
202610,47800,P,6,2026-09-08
202610,47900,C,19,2026-09-08
202610,47900,P,6,2026-09-08
202610,48000,C,145,2026-09-08
202610,48000,P,15,2026-09-08
202610,48100,C,12,2026-09-08
202610,48100,P,1,2026-09-08
202610,48200,C,8,2026-09-08
202610,48200,P,1,2026-09-08
202610,48300,C,14,2026-09-08
202610,48300,P,1,2026-09-08
202610,48400,C,10,2026-09-08
202610,48400,P,4,2026-09-08
202610,48500,C,103,2026-09-08
202610,48500,P,2,2026-09-08
202610,48600,C,5,2026-09-08
202610,48600,P,0,2026-09-08
202610,48700,C,8,2026-09-08
202610,48700,P,0,2026-09-08
202610,48800,C,58,2026-09-08
202610,48800,P,0,2026-09-08
202610,48900,C,7,2026-09-08
202610,48900,P,0,2026-09-08
202610,49000,C,74,2026-09-08
202610,49000,P,5,2026-09-08
202610,49100,C,56,2026-09-08
202610,49100,P,0,2026-09-08
202610,49200,C,8,2026-09-08
202610,49200,P,0,2026-09-08
202610,49300,C,13,2026-09-08
202610,49300,P,0,2026-09-08
202610,49400,C,16,2026-09-08
202610,49400,P,0,2026-09-08
202610,49500,C,50,2026-09-08
202610,49500,P,0,2026-09-08
202610,49600,C,14,2026-09-08
202610,49600,P,0,2026-09-08
202610,49700,C,15,2026-09-08
202610,49700,P,0,2026-09-08
202610,49800,C,6,2026-09-08
202610,49800,P,0,2026-09-08
202610,49900,C,11,2026-09-08
202610,49900,P,1,2026-09-08
202610,50000,C,247,2026-09-08
202610,50000,P,0,2026-09-08
202610,50100,C,14,2026-09-08
202610,50100,P,0,2026-09-08
202610,50200,C,36,2026-09-08
202610,50200,P,0,2026-09-08
202610,50300,C,55,2026-09-08
202610,50300,P,0,2026-09-08
202610,50400,C,7,2026-09-08
202610,50400,P,0,2026-09-08
202610,50500,C,34,2026-09-08
202610,50500,P,0,2026-09-08
202610,50600,C,7,2026-09-08
202610,50600,P,0,2026-09-08
202610,50700,C,5,2026-09-08
202610,50700,P,0,2026-09-08
202610,50800,C,13,2026-09-08
202610,50800,P,0,2026-09-08
202610,50900,C,10,2026-09-08
202610,50900,P,0,2026-09-08
202610,51000,C,145,2026-09-08
202610,51000,P,0,2026-09-08
202610,51100,C,10,2026-09-08
202610,51100,P,0,2026-09-08
202610,51200,C,9,2026-09-08
202610,51200,P,0,2026-09-08
202610,51300,C,4,2026-09-08
202610,51300,P,0,2026-09-08
202610,51400,C,25,2026-09-08
202610,51400,P,0,2026-09-08
202610,51500,C,71,2026-09-08
202610,51500,P,0,2026-09-08
202610,51600,C,7,2026-09-08
202610,51600,P,0,2026-09-08
202610,51700,C,5,2026-09-08
202610,51700,P,0,2026-09-08
202610,51800,C,6,2026-09-08
202610,51800,P,0,2026-09-08
202610,51900,C,3,2026-09-08
202610,51900,P,0,2026-09-08
202610,52000,C,217,2026-09-08
202610,52000,P,0,2026-09-08
202610,52100,C,6,2026-09-08
202610,52100,P,0,2026-09-08
202610,52200,C,9,2026-09-08
202610,52200,P,0,2026-09-08
202610,52300,C,1,2026-09-08
202610,52300,P,0,2026-09-08
202610,52400,C,14,2026-09-08
202610,52400,P,0,2026-09-08
202610,52500,C,59,2026-09-08
202610,52500,P,0,2026-09-08
202610,52600,C,7,2026-09-08
202610,52600,P,0,2026-09-08
202610,52700,C,4,2026-09-08
202610,52700,P,0,2026-09-08
202610,52800,C,1,2026-09-08
202610,52800,P,0,2026-09-08
202610,52900,C,2,2026-09-08
202610,52900,P,0,2026-09-08
202610,53000,C,107,2026-09-08
202610,53000,P,0,2026-09-08
202610,53100,C,2,2026-09-08
202610,53100,P,0,2026-09-08
202610,53200,C,12,2026-09-08
202610,53200,P,0,2026-09-08
202610,53300,C,21,2026-09-08
202610,53300,P,0,2026-09-08
202610,53400,C,0,2026-09-08
202610,53400,P,0,2026-09-08
202610,53500,C,12,2026-09-08
202610,53500,P,0,2026-09-08
202610,53600,C,1,2026-09-08
202610,53600,P,0,2026-09-08
202610,53700,C,21,2026-09-08
202610,53700,P,0,2026-09-08
202610,53800,C,1,2026-09-08
202610,53800,P,0,2026-09-08
202610,53900,C,8,2026-09-08
202610,53900,P,0,2026-09-08
202610,54000,C,110,2026-09-08
202610,54000,P,0,2026-09-08
202610,54100,C,0,2026-09-08
202610,54100,P,0,2026-09-08
202610,54200,C,0,2026-09-08
202610,54200,P,0,2026-09-08
202610,54300,C,0,2026-09-08
202610,54300,P,0,2026-09-08
202610,54400,C,0,2026-09-08
202610,54400,P,0,2026-09-08
202610,54500,C,43,2026-09-08
202610,54500,P,0,2026-09-08
202611,38000,C,0,2026-09-08
202611,38000,P,38,2026-09-08
202611,38100,C,0,2026-09-08
202611,38100,P,3,2026-09-08
202611,38200,C,0,2026-09-08
202611,38200,P,3,2026-09-08
202611,38300,C,0,2026-09-08
202611,38300,P,4,2026-09-08
202611,38400,C,0,2026-09-08
202611,38400,P,3,2026-09-08
202611,38500,C,0,2026-09-08
202611,38500,P,10,2026-09-08
202611,38600,C,0,2026-09-08
202611,38600,P,2,2026-09-08
202611,38700,C,0,2026-09-08
202611,38700,P,2,2026-09-08
202611,38800,C,0,2026-09-08
202611,38800,P,1,2026-09-08
202611,38900,C,0,2026-09-08
202611,38900,P,3,2026-09-08
202611,39000,C,0,2026-09-08
202611,39000,P,8,2026-09-08
202611,39100,C,0,2026-09-08
202611,39100,P,4,2026-09-08
202611,39200,C,0,2026-09-08
202611,39200,P,2,2026-09-08
202611,39300,C,0,2026-09-08
202611,39300,P,5,2026-09-08
202611,39400,C,0,2026-09-08
202611,39400,P,0,2026-09-08
202611,39500,C,0,2026-09-08
202611,39500,P,21,2026-09-08
202611,39600,C,0,2026-09-08
202611,39600,P,1,2026-09-08
202611,39700,C,0,2026-09-08
202611,39700,P,1,2026-09-08
202611,39800,C,0,2026-09-08
202611,39800,P,2,2026-09-08
202611,39900,C,0,2026-09-08
202611,39900,P,2,2026-09-08
202611,40000,C,0,2026-09-08
202611,40000,P,22,2026-09-08
202611,40100,C,0,2026-09-08
202611,40100,P,0,2026-09-08
202611,40200,C,0,2026-09-08
202611,40200,P,0,2026-09-08
202611,40300,C,0,2026-09-08
202611,40300,P,0,2026-09-08
202611,40400,C,0,2026-09-08
202611,40400,P,0,2026-09-08
202611,40500,C,0,2026-09-08
202611,40500,P,8,2026-09-08
202611,40600,C,0,2026-09-08
202611,40600,P,0,2026-09-08
202611,40700,C,0,2026-09-08
202611,40700,P,4,2026-09-08
202611,40800,C,0,2026-09-08
202611,40800,P,1,2026-09-08
202611,40900,C,0,2026-09-08
202611,40900,P,0,2026-09-08
202611,41000,C,0,2026-09-08
202611,41000,P,6,2026-09-08
202611,41100,C,0,2026-09-08
202611,41100,P,1,2026-09-08
202611,41200,C,0,2026-09-08
202611,41200,P,0,2026-09-08
202611,41300,C,0,2026-09-08
202611,41300,P,0,2026-09-08
202611,41400,C,0,2026-09-08
202611,41400,P,0,2026-09-08
202611,41500,C,0,2026-09-08
202611,41500,P,5,2026-09-08
202611,41600,C,0,2026-09-08
202611,41600,P,0,2026-09-08
202611,41700,C,0,2026-09-08
202611,41700,P,0,2026-09-08
202611,41800,C,0,2026-09-08
202611,41800,P,0,2026-09-08
202611,41900,C,0,2026-09-08
202611,41900,P,1,2026-09-08
202611,42000,C,0,2026-09-08
202611,42000,P,8,2026-09-08
202611,42100,C,0,2026-09-08
202611,42100,P,1,2026-09-08
202611,42200,C,0,2026-09-08
202611,42200,P,0,2026-09-08
202611,42300,C,0,2026-09-08
202611,42300,P,0,2026-09-08
202611,42400,C,0,2026-09-08
202611,42400,P,0,2026-09-08
202611,42500,C,0,2026-09-08
202611,42500,P,5,2026-09-08
202611,42600,C,0,2026-09-08
202611,42600,P,0,2026-09-08
202611,42700,C,0,2026-09-08
202611,42700,P,0,2026-09-08
202611,42800,C,0,2026-09-08
202611,42800,P,0,2026-09-08
202611,42900,C,0,2026-09-08
202611,42900,P,0,2026-09-08
202611,43000,C,0,2026-09-08
202611,43000,P,0,2026-09-08
202611,43100,C,0,2026-09-08
202611,43100,P,0,2026-09-08
202611,43200,C,0,2026-09-08
202611,43200,P,0,2026-09-08
202611,43300,C,0,2026-09-08
202611,43300,P,2,2026-09-08
202611,43400,C,0,2026-09-08
202611,43400,P,0,2026-09-08
202611,43500,C,0,2026-09-08
202611,43500,P,0,2026-09-08
202611,43600,C,0,2026-09-08
202611,43600,P,1,2026-09-08
202611,43700,C,0,2026-09-08
202611,43700,P,0,2026-09-08
202611,43800,C,0,2026-09-08
202611,43800,P,0,2026-09-08
202611,43900,C,0,2026-09-08
202611,43900,P,5,2026-09-08
202611,44000,C,0,2026-09-08
202611,44000,P,1,2026-09-08
202611,44100,C,0,2026-09-08
202611,44100,P,0,2026-09-08
202611,44200,C,0,2026-09-08
202611,44200,P,1,2026-09-08
202611,44300,C,0,2026-09-08
202611,44300,P,1,2026-09-08
202611,44400,C,0,2026-09-08
202611,44400,P,0,2026-09-08
202611,44500,C,0,2026-09-08
202611,44500,P,0,2026-09-08
202611,44600,C,0,2026-09-08
202611,44600,P,2,2026-09-08
202611,44700,C,0,2026-09-08
202611,44700,P,0,2026-09-08
202611,44800,C,0,2026-09-08
202611,44800,P,0,2026-09-08
202611,44900,C,0,2026-09-08
202611,44900,P,0,2026-09-08
202611,45000,C,2,2026-09-08
202611,45000,P,4,2026-09-08
202611,45100,C,0,2026-09-08
202611,45100,P,0,2026-09-08
202611,45200,C,0,2026-09-08
202611,45200,P,0,2026-09-08
202611,45300,C,0,2026-09-08
202611,45300,P,15,2026-09-08
202611,45400,C,0,2026-09-08
202611,45400,P,10,2026-09-08
202611,45500,C,1,2026-09-08
202611,45500,P,20,2026-09-08
202611,45600,C,0,2026-09-08
202611,45600,P,2,2026-09-08
202611,45700,C,0,2026-09-08
202611,45700,P,21,2026-09-08
202611,45800,C,0,2026-09-08
202611,45800,P,20,2026-09-08
202611,45900,C,0,2026-09-08
202611,45900,P,21,2026-09-08
202611,46000,C,3,2026-09-08
202611,46000,P,6,2026-09-08
202611,46100,C,1,2026-09-08
202611,46100,P,0,2026-09-08
202611,46200,C,1,2026-09-08
202611,46200,P,0,2026-09-08
202611,46300,C,0,2026-09-08
202611,46300,P,0,2026-09-08
202611,46400,C,0,2026-09-08
202611,46400,P,0,2026-09-08
202611,46500,C,13,2026-09-08
202611,46500,P,12,2026-09-08
202611,46600,C,0,2026-09-08
202611,46600,P,0,2026-09-08
202611,46700,C,0,2026-09-08
202611,46700,P,0,2026-09-08
202611,46800,C,2,2026-09-08
202611,46800,P,6,2026-09-08
202611,46900,C,0,2026-09-08
202611,46900,P,1,2026-09-08
202611,47000,C,3,2026-09-08
202611,47000,P,5,2026-09-08
202611,47100,C,0,2026-09-08
202611,47100,P,0,2026-09-08
202611,47200,C,0,2026-09-08
202611,47200,P,3,2026-09-08
202611,47300,C,0,2026-09-08
202611,47300,P,0,2026-09-08
202611,47400,C,1,2026-09-08
202611,47400,P,0,2026-09-08
202611,47500,C,17,2026-09-08
202611,47500,P,4,2026-09-08
202611,47600,C,0,2026-09-08
202611,47600,P,0,2026-09-08
202611,47700,C,0,2026-09-08
202611,47700,P,0,2026-09-08
202611,47800,C,0,2026-09-08
202611,47800,P,0,2026-09-08
202611,47900,C,5,2026-09-08
202611,47900,P,0,2026-09-08
202611,48000,C,37,2026-09-08
202611,48000,P,4,2026-09-08
202611,48100,C,0,2026-09-08
202611,48100,P,0,2026-09-08
202611,48200,C,0,2026-09-08
202611,48200,P,0,2026-09-08
202611,48300,C,0,2026-09-08
202611,48300,P,0,2026-09-08
202611,48400,C,4,2026-09-08
202611,48400,P,0,2026-09-08
202611,48500,C,0,2026-09-08
202611,48500,P,0,2026-09-08
202611,48600,C,0,2026-09-08
202611,48600,P,0,2026-09-08
202611,48700,C,0,2026-09-08
202611,48700,P,0,2026-09-08
202611,48800,C,2,2026-09-08
202611,48800,P,0,2026-09-08
202611,48900,C,0,2026-09-08
202611,48900,P,0,2026-09-08
202611,49000,C,2,2026-09-08
202611,49000,P,4,2026-09-08
202611,49100,C,0,2026-09-08
202611,49100,P,0,2026-09-08
202611,49200,C,2,2026-09-08
202611,49200,P,0,2026-09-08
202611,49300,C,0,2026-09-08
202611,49300,P,0,2026-09-08
202611,49400,C,0,2026-09-08
202611,49400,P,0,2026-09-08
202611,49500,C,0,2026-09-08
202611,49500,P,0,2026-09-08
202611,49600,C,0,2026-09-08
202611,49600,P,0,2026-09-08
202611,49700,C,0,2026-09-08
202611,49700,P,0,2026-09-08
202611,49800,C,0,2026-09-08
202611,49800,P,0,2026-09-08
202611,49900,C,0,2026-09-08
202611,49900,P,0,2026-09-08
202611,50000,C,22,2026-09-08
202611,50000,P,0,2026-09-08
202611,50100,C,0,2026-09-08
202611,50100,P,0,2026-09-08
202611,50200,C,0,2026-09-08
202611,50200,P,0,2026-09-08
202611,50300,C,6,2026-09-08
202611,50300,P,0,2026-09-08
202611,50400,C,0,2026-09-08
202611,50400,P,0,2026-09-08
202611,50500,C,5,2026-09-08
202611,50500,P,0,2026-09-08
202611,50600,C,5,2026-09-08
202611,50600,P,0,2026-09-08
202611,50700,C,5,2026-09-08
202611,50700,P,0,2026-09-08
202611,50800,C,5,2026-09-08
202611,50800,P,0,2026-09-08
202611,50900,C,5,2026-09-08
202611,50900,P,0,2026-09-08
202611,51000,C,12,2026-09-08
202611,51000,P,0,2026-09-08
202611,51100,C,6,2026-09-08
202611,51100,P,0,2026-09-08
202611,51200,C,5,2026-09-08
202611,51200,P,0,2026-09-08
202611,51300,C,5,2026-09-08
202611,51300,P,0,2026-09-08
202611,51400,C,5,2026-09-08
202611,51400,P,0,2026-09-08
202611,51500,C,8,2026-09-08
202611,51500,P,0,2026-09-08
202611,51600,C,5,2026-09-08
202611,51600,P,0,2026-09-08
202611,51700,C,4,2026-09-08
202611,51700,P,0,2026-09-08
202611,51800,C,2,2026-09-08
202611,51800,P,0,2026-09-08
202611,51900,C,3,2026-09-08
202611,51900,P,0,2026-09-08
202611,52000,C,9,2026-09-08
202611,52000,P,0,2026-09-08
202611,52100,C,16,2026-09-08
202611,52100,P,0,2026-09-08
202611,52200,C,1,2026-09-08
202611,52200,P,0,2026-09-08
202611,52300,C,2,2026-09-08
202611,52300,P,0,2026-09-08
202611,52400,C,0,2026-09-08
202611,52400,P,0,2026-09-08
202611,52500,C,7,2026-09-08
202611,52500,P,0,2026-09-08
202611,52600,C,0,2026-09-08
202611,52600,P,0,2026-09-08
202611,52700,C,0,2026-09-08
202611,52700,P,0,2026-09-08
202611,52800,C,3,2026-09-08
202611,52800,P,0,2026-09-08
202611,52900,C,4,2026-09-08
202611,52900,P,0,2026-09-08
202611,53000,C,3,2026-09-08
202611,53000,P,0,2026-09-08
202611,53100,C,0,2026-09-08
202611,53100,P,0,2026-09-08
202611,53200,C,2,2026-09-08
202611,53200,P,0,2026-09-08
202611,53300,C,5,2026-09-08
202611,53300,P,0,2026-09-08
202611,53400,C,0,2026-09-08
202611,53400,P,0,2026-09-08
202611,53500,C,0,2026-09-08
202611,53500,P,0,2026-09-08
202611,53600,C,1,2026-09-08
202611,53600,P,0,2026-09-08
202611,53700,C,0,2026-09-08
202611,53700,P,0,2026-09-08
202611,53800,C,0,2026-09-08
202611,53800,P,0,2026-09-08
202611,53900,C,0,2026-09-08
202611,53900,P,0,2026-09-08
202611,54000,C,9,2026-09-08
202611,54000,P,0,2026-09-08
202611,54100,C,0,2026-09-08
202611,54100,P,0,2026-09-08
202611,54200,C,0,2026-09-08
202611,54200,P,0,2026-09-08
202611,54300,C,4,2026-09-08
202611,54300,P,0,2026-09-08
202611,54400,C,0,2026-09-08
202611,54400,P,0,2026-09-08
202611,54500,C,9,2026-09-08
202611,54500,P,0,2026-09-08
202612,25200,C,2,2026-09-08
202612,25200,P,161,2026-09-08
202612,25400,C,0,2026-09-08
202612,25400,P,6,2026-09-08
202612,25600,C,0,2026-09-08
202612,25600,P,12,2026-09-08
202612,25800,C,0,2026-09-08
202612,25800,P,6,2026-09-08
202612,26000,C,1,2026-09-08
202612,26000,P,87,2026-09-08
202612,26200,C,0,2026-09-08
202612,26200,P,7,2026-09-08
202612,26400,C,0,2026-09-08
202612,26400,P,13,2026-09-08
202612,26600,C,0,2026-09-08
202612,26600,P,1,2026-09-08
202612,26800,C,0,2026-09-08
202612,26800,P,3,2026-09-08
202612,27000,C,1,2026-09-08
202612,27000,P,7,2026-09-08
202612,27200,C,0,2026-09-08
202612,27200,P,1,2026-09-08
202612,27400,C,0,2026-09-08
202612,27400,P,16,2026-09-08
202612,27600,C,0,2026-09-08
202612,27600,P,2,2026-09-08
202612,27800,C,0,2026-09-08
202612,27800,P,11,2026-09-08
202612,28000,C,0,2026-09-08
202612,28000,P,18,2026-09-08
